Time,friction_velocity:surface:m_s-1,kinematic_sensible_heat_flux:surface:K_m_s-1,kinematic_latent_heat_flux:surface:g_kg-1_m_s-1
2023/1/2 13:00,0.5303661000498412,0.25554337370151387,0.039866756783025425
2023/1/2 13:30,0.44407219953876836,0.2394502650400068,0.08314406444542641
2023/1/2 14:00,0.49757226861213694,0.18700465556832027,0.06634378917337519
2023/1/2 14:30,0.36934873864747214,0.0695323106887505,0.0296428925222045
2023/1/2 15:00,0.3611634016664593,-0.005087808,0.011805507299961847
2023/1/2 15:30,0.41011200496964684,0.007537008081445151,0.010894656057986101
2023/1/2 16:00,0.5282894195349599,-0.046311434,0.016668209678177004
2023/1/2 16:30,0.5404244814291967,-0.073578876,0.022492473380109044
2023/1/2 17:00,0.5061665594823873,-0.0949312,0.021029183757684717
2023/1/2 17:30,0.640188019971654,-0.085113703,0.013418545023563317
2023/1/2 18:00,0.729335854956968,-0.092875526,0.01540705142696655
2023/1/2 18:30,0.651795202329731,-0.082266339,0.011303500492041858
2023/1/2 19:00,0.5228370331768138,-0.059141572,0.005400522639242756
2023/1/2 19:30,0.4732305615275412,-0.069758462,0.007125502523996612
2023/1/2 20:00,0.4763676850145004,-0.058721455,0.010356527165098406
2023/1/2 20:30,0.4757285620012942,-0.08528093,0.013404356026454298
2023/1/2 21:00,0.4558123477995047,-0.090300804,0.007515596098942291
2023/1/2 21:30,0.42773370878516453,-0.065445735,0.006607490475759402
2023/1/2 22:00,0.3206154446822425,-0.037700357,0.006790358324628169
2023/1/2 22:30,0.3016918890271338,-0.068823944,-0.0048349
2023/1/2 23:00,0.24145582170848692,-0.026429692,0.0030140291023805755
2023/1/2 23:30,0.513696032057486,-0.08274151,-0.016687077
2023/1/3 0:00,0.5189309868350849,-0.040123037,0.0019771014903466988
2023/1/3 0:30,0.29876472402562493,-0.036459137,0.009102975832505376
2023/1/3 1:00,0.6074611390331199,-0.050806007,0.029393149011806497
2023/1/3 1:30,0.42163764411660365,-0.035202188,0.0061952947454766115
2023/1/3 2:00,0.49428027611726144,-0.074285782,0.01451829667538274
2023/1/3 2:30,0.5942069413127776,-0.05785978,0.014471675267858385
2023/1/3 3:00,0.4593782971961182,-0.064087785,0.02608496408474938
2023/1/3 3:30,0.2248899922873553,-0.030962774,0.014130886933047758
2023/1/3 4:00,0.3466574415072613,-0.05289364,0.0307024262967104
2023/1/3 4:30,0.8030310219723977,-0.097792149,0.06802727318044469
2023/1/3 5:00,0.5023191202860688,-0.062226481,0.018371415908457374
2023/1/3 5:30,0.4055621121176859,-0.03888405,0.01613139974811552
2023/1/3 6:00,0.5489096232858077,-0.083419483,0.04894178239905428
2023/1/3 6:30,0.4418098690097759,0.07282438637535754,0.061122096393992006
2023/1/3 7:00,0.6177188533153833,0.17460409885654948,0.11677979202052939
2023/1/3 7:30,0.427009580007188,0.25118144026878025,0.1155436655809786
2023/1/3 8:00,0.599493354398661,0.251965816389097,0.11803403741875691
2023/1/3 8:30,0.5060962617575009,0.25212248194068126,0.11810742780100375
2023/1/3 9:00,0.383319311338287,0.24382770785086305,0.11823718256202663
2023/1/3 9:30,0.43482728372276847,0.21647686456839832,0.07923860674287546
2023/1/3 10:00,0.4749989124224245,0.25430181206745134,0.07672836436833863
2023/1/3 10:30,0.4551092757001031,0.09792124800486088,0.033258954486121706
2023/1/3 11:00,0.36180807953240485,0.17896907328213751,0.04116399395489153
2023/1/3 11:30,0.277996244994027,0.22557323919025252,0.024811594737084212
2023/1/3 12:00,0.3353304010456574,0.25502008408074744,0.05557704466427698
2023/1/3 12:30,0.3395478303948209,0.25035568023646265,0.04266889947155183
2023/1/3 13:00,0.3560800506522251,0.228636218270261,0.04319808011511567
2023/1/3 13:30,0.25690448433797447,0.14015950881222333,0.03479456258137187
2023/1/3 14:00,0.3410511994337146,0.07995572905281294,0.06153508780398659
2023/1/3 14:30,0.31186844388470286,0.01780811675559685,0.020494080624337878
2023/1/3 15:00,0.3063107213912878,0.006147154802170227,0.017082251429310354
2023/1/3 15:30,0.29877545164635344,-0.010890012,0.026825731552457762
2023/1/3 16:00,0.4281763264871042,-0.018108274,0.01674143257986084
2023/1/3 16:30,0.39575263483530204,-0.036183252,0.012528441110454593
2023/1/3 17:00,0.4212756608539944,-0.033058847,0.003949015564088863
2023/1/3 17:30,0.3215984385488381,-0.018083365,-0.004119792
2023/1/3 18:00,0.3066689084717861,-0.015555066,-0.003432222
2023/1/3 18:30,0.20459754336668415,-0.005737841,0.004117869998705348
2023/1/3 19:00,0.2734628181214873,-0.007469441,0.013656652639531185
2023/1/3 19:30,0.1421403077408475,0.01353920196682489,-0.028189691
2023/1/3 20:00,0.2723886658951678,-0.020414281,0.02543163903567776
2023/1/3 20:30,0.31856462041542605,-0.028663865,-0.013300234
2023/1/3 21:00,0.2930765568665416,-0.0267794,0.009009387458022048
2023/1/3 21:30,0.13503933412327293,-0.007808459,-0.000178467
2023/1/3 22:00,0.2456583459146717,-0.012740473,0.0031201785784414145
2023/1/3 22:30,0.17335388307467148,-0.011585695,0.004109948427299083
2023/1/3 23:00,0.09546476844689168,-0.004451229,0.0011559425895656865
2023/1/3 23:30,0.17449639526726268,0.003451626950141364,-0.002906407
2023/1/4 0:00,0.28589124365165386,0.002420644407692679,-0.006591962
2023/1/4 0:30,0.18591250070342177,0.012254041531225482,-0.037154459
2023/1/4 1:00,0.3039446819221754,-0.002054475,-0.028033878
2023/1/4 1:30,0.14982910619356837,-0.027013702,0.10631285945463557
2023/1/4 2:00,0.38119002391436196,-0.045737135,-0.068395973
2023/1/4 2:30,0.23271674042476326,-0.026337854,0.015200110710823384
2023/1/4 3:00,0.2588006020694034,-0.023786796,0.038875649054822776
2023/1/4 3:30,0.35379409083489655,0.0036509949064767156,-0.068152437
2023/1/4 4:00,0.30950931509033197,-0.027045497,0.022096519475932136
2023/1/4 4:30,0.2816665225952068,-0.011456839,0.003112940068464561
2023/1/4 5:00,0.20561098341131637,-0.020490435,0.009040981179600406
2023/1/4 5:30,0.345691736287783,-0.022394477,0.003183308186604329
2023/1/4 6:00,0.3195735596850402,-0.003648131,0.0009037574520708136
2023/1/4 6:30,0.16418212548895117,-0.005058989,0.0036200361402528494
2023/1/4 7:00,0.36911871746554115,0.001147262946137423,0.006282105670559131
2023/1/4 7:30,0.4050006341773916,0.03932623553185483,0.025608365118455493
2023/1/4 8:00,0.5379736320576666,0.05028099276058654,0.006911085937279995
2023/1/4 8:30,0.7061693222338965,0.1229677174682918,0.021281252889627345
2023/1/4 9:00,0.32794157060876733,0.031986866779470755,0.00923569435632793
2023/1/4 9:30,0.3399378767642666,0.06396746478064719,0.009554464719210532
2023/1/4 10:00,0.46833076798883433,0.09069644533958711,0.005218830022074795
2023/1/4 10:30,0.4016748611866351,0.023143550674839287,0.10313495457509297
2023/1/4 11:00,0.33862532494576775,0.03653034739225216,0.02332945887327246
2023/1/4 11:30,0.8257969434247409,0.07518203360153462,-0.067088916
2023/1/4 12:00,0.6961781815833009,-0.156916427,0.03380760991394982
2023/1/4 12:30,0.6275425849173416,0.00893694323951972,-0.06558774
2023/1/4 13:00,0.8505836102623721,-0.196602395,0.11368569940654472
2023/1/4 13:30,0.8496834993920203,0.24217011557947318,-0.066396253
2023/1/4 14:00,0.7206118010887449,-0.19571058,-0.004625988
2023/1/4 14:30,0.6674779820013615,-0.145255065,0.014343635752388081
2023/1/4 15:00,0.5068189280323259,-0.010759987,-0.06579396
2023/1/4 15:30,0.4321712461703829,0.0012050049491863129,0.006906103334005937
2023/1/4 16:00,0.5314469873492537,-0.014772478,-0.000676817
2023/1/4 16:30,0.4948042349085858,-0.046978727,0.03435452249204443
2023/1/4 17:00,0.4594441145157581,-0.110092548,0.017961412588986415
2023/1/4 17:30,0.34804906702730903,-0.017017878,-0.018703917
2023/1/4 18:00,0.40455585008140027,-0.055380183,0.005699815774935737
2023/1/4 18:30,0.23575060836494113,-0.089760299,-0.009322129
2023/1/4 19:00,0.6360098721601589,0.025247586530779173,0.013097517042324728
2023/1/4 19:30,0.2486502424342893,-0.048621696,0.0030012983632407993
2023/1/4 20:00,0.3325058164500623,-0.045753328,0.0006873620403753101
2023/1/4 20:30,0.43802339558278275,-0.029172485,0.004115056675746457
2023/1/4 21:00,0.4129072836157929,-0.020917113,0.005874858989360695
2023/1/4 21:30,0.24048359902058955,-0.026811462,0.004063966550946625
2023/1/4 22:00,0.3489590344989192,-0.037016422,0.0030228188790810302
2023/1/4 22:30,0.3784271216127315,-0.004512699,0.002642877237904225
2023/1/4 23:00,0.4725315651527121,-0.063039915,0.0021630519973439726
2023/1/4 23:30,0.44432966266819857,-0.041769509,0.0036090279762864986
2023/1/5 0:00,0.3461323761988216,-0.027188071,0.008474280943390866
2023/1/5 0:30,0.36078485722088166,-0.034887875,0.004866001722437723
2023/1/5 1:00,0.43507284509397587,-0.013037041,0.008030577610141044
2023/1/5 1:30,0.5785860540015323,-0.046098719,0.00834782448082923
2023/1/5 2:00,0.6200634131236306,-0.09980933,0.000844724200502609
2023/1/5 2:30,0.5929801548697656,-0.012769428,0.00526653843654853
2023/1/5 3:00,0.5336415467217196,-0.014805428,0.0016977170728402257
2023/1/5 3:30,0.4965983355686378,0.015648634961887162,0.0032830407297239684
2023/1/5 4:00,0.3609617686213728,0.014189063876807885,0.018453977464673123
2023/1/5 4:30,0.5586706037081863,0.05000327899999693,0.016810062632254354
2023/1/5 5:00,0.4949166676386878,0.057487397467521004,0.020327831691134727
2023/1/5 5:30,0.6748418104012883,0.05413162426669204,0.033689079601058054
2023/1/5 6:00,0.7663284736986782,0.15982336572478945,0.049699510005599815
2023/1/5 6:30,0.7434919975245425,0.06953906406376507,0.03332533418856468
2023/1/5 7:00,0.6976687844559428,0.24143512466799755,0.09344010526405709
2023/1/5 7:30,0.541114494739765,0.24198621886965113,0.11335906918729098
2023/1/5 8:00,0.454075761635517,0.24301616456549638,0.061782472538510776
2023/1/5 8:30,0.41350112918749965,0.24395819881773062,0.09779764831461113
2023/1/5 9:00,0.36520108205347146,0.24428161920574473,0.06735460196950041
2023/1/5 9:30,0.25247329856363404,0.2447161724817774,0.06321801351282974
2023/1/5 10:00,0.19601606498594035,0.24576686244410834,0.04930414000218884
2023/1/5 10:30,0.41648820456524593,0.24610583212387754,0.07280438217444761
2023/1/5 11:00,0.3033081105762664,0.18783366374440968,0.0027546460627237935
2023/1/5 11:30,0.20708829516492344,0.13667621368975552,0.01508299321133693
2023/1/5 12:00,0.21866276678680027,0.14555594132550778,0.024264800542580837
2023/1/5 12:30,0.22889787599449563,0.05963157664215616,0.013758348094167466
2023/1/5 13:00,0.4110144986707981,0.07168178570037634,0.0005552473756924359
2023/1/5 13:30,0.1789733926033173,-0.017491144,0.0015256437879645156
2023/1/5 14:00,0.25984654057661183,-0.015110048,0.00862471873070343
2023/1/5 14:30,0.26802830420690216,-0.025832811,0.003683498212306697
2023/1/5 15:00,0.32497038173546927,-0.03646239,0.005385354762925049
2023/1/5 15:30,0.34356921919548883,-0.049191781,0.0040303192351744625
2023/1/5 16:00,0.2787439375935627,-0.036651325,0.01023777620361135
2023/1/5 16:30,0.08582187356555535,-0.006131508,0.004153427424347394
2023/1/5 17:00,0.09190282371999395,-0.0039594,0.0005577826520342165
2023/1/5 17:30,0.24678707105439301,-0.00689544,0.008783208302645213
2023/1/5 18:00,0.2817917761456894,-0.005234819,-0.010238815
2023/1/5 18:30,0.2259861136682389,-0.002897464,0.001826049806915623
2023/1/5 19:00,0.14356574187888166,-0.000647919,-0.003860798
2023/1/5 19:30,0.23496737480448923,-0.013732592,0.003043009493140049
2023/1/5 20:00,0.1280150653520769,-0.001110055,0.0011717370434546927
2023/1/5 20:30,0.18733166790862996,-0.007285525,-0.002730321
2023/1/5 21:00,0.19239643394739944,-0.009793273,-0.003296935
2023/1/5 21:30,0.2837792963051647,-0.0164961,0.001347681091887128
2023/1/5 22:00,0.30631353207211615,0.013298179628157929,0.013928473579538544
2023/1/5 22:30,0.36685351302770214,0.025194976659627465,0.003102910492232322
2023/1/5 23:00,0.45809598847076455,-0.067313105,0.0070986426980074084
2023/1/5 23:30,0.3579299563223558,-0.062376293,0.007326514386805989
2023/1/6 0:00,0.4369699725241836,-0.064779075,0.00782576214161769
2023/1/6 0:30,0.2498413292320905,-0.033652998,0.0037864336423268185
2023/1/6 1:00,0.2466458030043816,-0.03968686,0.01172079086545824
2023/1/6 1:30,0.24183014502773345,-0.042441415,0.005708555822092657
2023/1/6 2:00,0.3116236556663955,-0.062112123,0.01247663096137468
2023/1/6 2:30,0.5583047766799253,-0.080673308,0.0068926886606934185
2023/1/6 3:00,0.47591316034485076,-0.072209241,0.005268590410219531
2023/1/6 3:30,0.5138366919388097,-0.069066571,0.007528708550659683
2023/1/6 4:00,0.5239293131866961,-0.033855359,0.007048876212558484
2023/1/6 4:30,0.47395983485518434,0.026968191411853328,0.013386516335215985
2023/1/6 5:00,0.47368524513366206,0.08676569837138244,0.019803743559572054
2023/1/6 5:30,0.5132357008310258,0.13509373931348675,0.028783746642888634
2023/1/6 6:00,0.49106411357084867,0.24604077934706794,0.04301163846888872
2023/1/6 6:30,0.5585941185379294,0.24701501522079042,0.07335936236745529
2023/1/6 7:00,0.564657371054707,0.24792935222566342,0.08352526141063157
2023/1/6 7:30,0.5731111178038861,0.24900352646756688,0.10756832424020046
2023/1/6 8:00,0.6683579012002174,0.24991376243541508,0.11707274744448451
2023/1/6 8:30,0.6274275489773503,0.25082254816862914,0.11749847046825442
2023/1/6 9:00,0.6732740400648325,0.25173118278384554,0.11792412270040804
2023/1/6 9:30,0.6128186527627317,0.25216402627659035,0.07629591217626801
2023/1/6 10:00,0.5287119357527974,0.25295975788508224,0.061721613113709405
2023/1/6 10:30,0.6822585671893334,0.2532620287042094,0.07260691851509522
2023/1/6 11:00,0.6221133984969477,0.25367829799029845,0.0868406849928163
2023/1/6 11:30,0.8128165214315279,0.2541882179936536,0.09397420425286687
2023/1/6 12:00,0.6919704844756851,0.25478811832254433,0.03885855522458573
2023/1/6 12:30,0.4974670731468802,0.12391315348539192,0.023884687301925393
2023/1/6 13:00,0.5730246124280395,0.10414042598670341,0.03349280457504543
2023/1/6 13:30,0.53959962177887,0.0838251750281536,0.029226774982345497
2023/1/6 14:00,0.38406990390084694,0.012590773077559516,0.015805908355470064
2023/1/6 14:30,0.28447151817077887,-0.021508241,0.0036787752644219284
2023/1/6 15:00,0.3678473109771159,-0.046631246,0.007864986564047625
2023/1/6 15:30,0.45432838092496347,-0.071173799,0.01458369825949078
2023/1/6 16:00,0.34097699607030346,-0.030109561,0.004334610625951516
2023/1/6 16:30,0.15939728292846037,-0.014174619,0.000811906847558094
2023/1/6 17:00,0.3515569222103622,-0.032366464,0.015422317743186443
2023/1/6 17:30,0.5039251954795277,-0.049912532,0.008604925138671508
2023/1/6 18:00,0.6600100837438634,-0.082952076,0.010157544709550784
2023/1/6 18:30,0.6038360622997118,-0.055345323,0.006689785136850404
2023/1/6 19:00,0.5052688451947528,-0.057780714,0.005805230670260706
2023/1/6 19:30,0.5968025244985742,-0.079079518,0.007861479436036373
2023/1/6 20:00,0.5152325798554278,-0.074446451,0.0066345195504733424
2023/1/6 20:30,0.4214756005184483,-0.048793106,0.004043273140405911
2023/1/6 21:00,0.5376522047321476,-0.080771668,0.007505781823400477
2023/1/6 21:30,0.31346434046879124,-0.044666842,0.004237328240666947
2023/1/6 22:00,0.3168186638569279,-0.044110897,0.00447681021835226
2023/1/6 22:30,0.24476652934839058,-0.038023697,0.0035380078091870543
2023/1/6 23:00,0.17996793725918894,-0.028382064,0.0027698484752259637
2023/1/6 23:30,0.3059632788008308,-0.047424838,0.0022897890350652116
2023/1/7 0:00,0.3003803039760832,-0.047259558,0.003952960845587989
2023/1/7 0:30,0.3018836246746234,-0.045746006,0.002202731525700256
2023/1/7 1:00,0.39085294515328717,-0.063189643,0.006004936517498326
2023/1/7 1:30,0.394432055967166,-0.068343049,0.008775123551142428
2023/1/7 2:00,0.3598927049164625,-0.051604763,0.006265386154674904
2023/1/7 2:30,0.1764232858626207,-0.045599104,0.007116168386047536
2023/1/7 3:00,0.20471128062007332,-0.028372973,0.004845361264164785
2023/1/7 3:30,0.21265382570809563,-0.027377852,0.006280199687833412
2023/1/7 4:00,0.25226118167067924,-0.019835601,0.01160624400138034
2023/1/7 4:30,0.4391138781403804,-0.00023519,0.025098136484380525
2023/1/7 5:00,0.47571072804348213,0.1261114090754206,-0.041908632
2023/1/7 5:30,0.3561114513199535,0.09477035294355318,0.020255069937896848
2023/1/7 6:00,0.7065187816914008,0.24850710804496343,0.03462120250493351
2023/1/7 6:30,0.42484189448868004,0.24172429909246784,0.07648603126475301
2023/1/7 7:00,0.38049598555871483,0.20503946440220236,0.04396645522305174
2023/1/7 7:30,0.31584262908982697,0.21591266092738273,0.08613999466956258
2023/1/7 8:00,0.48259155955585525,0.2517929600061772,0.09248454772762423
2023/1/7 8:30,0.6190923527424734,0.25256562200388,0.11354803129982799
2023/1/7 9:00,0.6027130572987239,0.25290637973582597,0.09209146217543572
2023/1/7 9:30,0.6587284558160309,0.25349833985221104,0.08303524861662429
2023/1/7 10:00,0.7745024615578614,0.2538337707529211,0.07777621755266281
2023/1/7 10:30,0.6587873383086258,0.25380903451391396,0.05769024306639219
2023/1/7 11:00,0.6164657715403358,0.21839042885174784,0.05398042295763323
2023/1/7 11:30,0.6483006857482801,0.253658105269712,0.08537066711499623
2023/1/7 12:00,0.41054217013429956,0.23549258133047296,0.054121968751354506
2023/1/7 12:30,0.40049002182813875,0.17272063628028986,0.0520153124475144
2023/1/7 13:00,0.2339459847495166,0.02852868297149951,0.013491666856849957
2023/1/7 13:30,0.3334969652996369,0.014881800953340579,0.018881443663922
2023/1/7 14:00,0.40849292917336893,-0.001211943,0.023731154174060853
2023/1/7 14:30,0.3711146366830383,-0.038013442,0.006388097829070887
2023/1/7 15:00,0.4564807809534223,-0.040063643,0.018073608669031887
2023/1/7 15:30,0.3651545594138822,-0.006745113,0.006206023816654719
2023/1/7 16:00,0.3307588028437591,-0.041134666,0.005711573460021622
2023/1/7 16:30,0.5942601111804441,-0.102376652,-0.051928183
2023/1/7 17:00,0.5306951243796931,-0.053346822,0.005568707461126736
2023/1/7 17:30,0.5629314374069908,-0.071843091,0.008393357596867785
2023/1/7 18:00,0.6037046464838624,-0.070949539,0.008483461836465889
2023/1/7 18:30,0.5430558566344584,-0.056726448,0.005609234310455097
2023/1/7 19:00,0.6826454919680742,-0.072708704,0.007211142767075912
2023/1/7 19:30,0.7614236666221248,-0.08814385,0.008184418173924497
2023/1/7 20:00,0.6471705119322745,-0.0814681,0.007932219687681015
2023/1/7 20:30,0.4803020652461887,-0.028694538,0.0022987754930441297
2023/1/7 21:00,0.6312052920413999,-0.072399242,0.0055962845413758565
2023/1/7 21:30,0.6795509385810385,-0.087943499,0.008928559239901157
2023/1/7 22:00,0.6745033311159941,-0.087424507,-8.62E-05
2023/1/7 22:30,0.6760955452118518,-0.082717187,-0.006863073
2023/1/7 23:00,0.6498559843764478,-0.078901702,-0.003378108
2023/1/7 23:30,0.5865097595139528,-0.063696373,0.006173639169446277
2023/1/8 0:00,0.5869952894916718,-0.085294978,-0.00144529
2023/1/8 0:30,0.5565252882958067,-0.078834164,0.0023989341984384997
2023/1/8 1:00,0.595084852541741,-0.08284758,0.0040804311709844035
2023/1/8 1:30,0.567720956927796,-0.085238616,-0.001492123
2023/1/8 2:00,0.638267533851194,-0.099177089,-0.006108176
2023/1/8 2:30,0.5229167290026064,-0.074318647,-0.003489168
2023/1/8 3:00,0.5831186063744428,-0.095158261,-0.003458338
2023/1/8 3:30,0.5766870519262003,-0.038875894,0.004584565109190629
2023/1/8 4:00,0.5404652284639864,0.04487607429030722,0.011515217235891124
2023/1/8 4:30,0.4998101759005469,0.1264263373509113,0.025174575502322383
2023/1/8 5:00,0.49293879853877665,0.24729307760371788,0.03397821363642367
2023/1/8 5:30,0.5722637126078588,0.2476901677306342,0.031058136837138456
2023/1/8 6:00,0.534798438920248,0.2483947583202886,0.03604572696705086
2023/1/8 6:30,0.49451430344544756,0.24885917129229132,0.044046895143151375
2023/1/8 7:00,0.6052239453055074,0.249577106603795,0.07033348164292262
2023/1/8 7:30,0.6569881417521376,0.2501905356664433,0.056297669954284306
2023/1/8 8:00,0.7213170699105156,0.25077912281018383,0.04760999535601264
2023/1/8 8:30,0.742185242160704,0.2516296906273719,0.07575813008634598
2023/1/8 9:00,0.7277676208303282,0.2521539323258284,0.04715560377031416
2023/1/8 9:30,0.4918431527193204,0.2522671247319162,0.060890807428289555
2023/1/8 10:00,0.5270020436276572,0.25241428574605945,0.043986168018843544
2023/1/8 10:30,0.6604858039878106,0.2531654506318926,0.03857585696239211
2023/1/8 11:00,0.643213655055131,0.2413373823230272,0.04151213120824207
2023/1/8 11:30,0.6726114477054215,0.25346038659568015,0.04714668554234264
2023/1/8 12:00,0.6258629041986892,0.18546436621606266,0.03413469796510088
2023/1/8 12:30,0.5678914494065199,0.16750149690822785,0.012384798918616519
2023/1/8 13:00,0.555167164063693,0.07278391422463568,0.015801742876187054
2023/1/8 13:30,0.5965568446304301,0.03413191666782656,0.01382564467399662
2023/1/8 14:00,0.5620365834778089,-0.001102202,0.009341348490832718
2023/1/8 14:30,0.5776856395238039,-0.028918726,0.0018202859987192174
2023/1/8 15:00,0.7224844753743271,-0.063105124,0.0014766601501859638
2023/1/8 15:30,0.751225725126712,-0.061506632,0.0020233267422137082
2023/1/8 16:00,0.7299660727328693,-0.060743281,-0.000594468
2023/1/8 16:30,0.654382198328611,-0.07110693,-0.002794068
2023/1/8 17:00,0.7310696133564379,-0.056165233,-0.002433077
2023/1/8 17:30,0.7295379551941036,-0.037044241,-0.003725114
2023/1/8 18:00,0.7783037634096118,0.002243362764139739,-0.001827675
2023/1/8 18:30,0.7616545448343015,0.013982307644417177,-0.006075556
2023/1/8 19:00,0.7385756445341707,0.01749125316325922,0.00016122217638369203
2023/1/8 19:30,0.5534720413649867,0.006596018364953046,0.006540564929180577
2023/1/8 20:00,0.5039335211092196,-0.008737871,0.07277747890253174
2023/1/8 20:30,0.5061635391546643,-0.047155408,0.0009979696116155933
